# Exp label: Wake98A Recorded at SSS_A-E
# Device ID: ID47481 Mouse group: MT Mouse ID: ES020-1-1-G6_1 DOB: 2019/03/24
# Start: 2019-05-25 08:00:00 End: 2019-05-27 08:00:00 Note: Yes
# Epoch num: 21600
# Sampling frequency: 100
# Staged by FASTER2
Stage,REM probability,NREM probability,Wake probability,NaN ratio EEG-TS,NaN ratio EMG-TS,Outlier ratio EEG-TS,Outlier ratio EMG-TS
Wake,8.80149116640401e-15,6.467375295449007e-09,0.9999999935389408,0.0,0.0,0.0,0.0
Wake,3.6784061831702777e-23,1.2680073385757581e-08,0.9999999873107299,0.0,0.0,0.0,0.0
Wake,2.6087349827254754e-20,1.0779592560399955e-06,0.9999989220529085,0.0,0.0,0.0,0.0
Wake,3.9017780725163617e-22,1.7279896517734476e-09,0.999999998282874,0.0,0.0,0.015503875968992248,0.0
Wake,9.85039108763563e-20,2.124449783266075e-05,0.9999787555062758,0.0,0.0,0.0,0.0
NREM,5.72512397039513e-19,0.9690922097058171,0.030907790279766992,0.0,0.0,0.007751937984496124,0.0
NREM,4.837514187409273e-15,0.9954761937238901,0.004523806265111442,0.0,0.0,0.0,0.0
NREM,4.62355851360501e-19,0.9999451170369883,5.488296895103633e-05,0.0,0.0,0.0,0.0
NREM,1.5469920918182667e-17,0.9999816532299994,1.8346765614911262e-05,0.0,0.0,0.0,0.0
NREM,1.3449567561333803e-18,0.999998561864356,1.4381364575221978e-06,0.0,0.0,0.0,0.0
NREM,2.3360916006938915e-19,0.9999988308707102,1.1691227331246546e-06,0.0,0.0,0.007751937984496124,0.0
NREM,1.473027730680824e-15,0.9999129999790467,8.700002810535535e-05,0.0,0.0,0.0,0.0
NREM,3.625547734561232e-15,0.9999444812407028,5.551877002418972e-05,0.0,0.0,0.023255813953488372,0.0
NREM,4.450450263862691e-18,0.9999906661249913,9.333863584965078e-06,0.0,0.0,0.0,0.0
NREM,9.600470910121559e-17,0.9999394330959859,6.0566908533211814e-05,0.0,0.0,0.0,0.0
NREM,5.65559634357821e-21,0.9999972208790915,2.779128079966539e-06,0.0,0.0,0.0,0.0
NREM,3.4735554690103638e-15,0.99987625691824,0.00012374307569512684,0.0,0.0,0.015503875968992248,0.0
NREM,1.996838335669166e-13,0.99897382825371,0.0010261717316645009,0.0,0.0,0.0,0.0
NREM,3.566483082247107e-17,0.9999850152193589,1.4984793426361829e-05,0.0,0.0,0.015503875968992248,0.0
NREM,1.4116435381659007e-19,0.9999996405677585,3.594373902169915e-07,0.0,0.0,0.0,0.0
NREM,6.340080037824465e-18,0.9999940099548673,5.990038968974826e-06,0.0,0.0,0.0,0.0
NREM,2.2798895851128577e-19,0.9999970776013426,2.922399086088656e-06,0.0,0.0,0.0,0.0
NREM,7.106193689630411e-19,0.999991903783699,8.096212384274798e-06,0.0,0.0,0.0,0.0
NREM,1.677190282072159e-17,0.9999963894435193,3.610544336846259e-06,0.0,0.0,0.0,0.0
NREM,8.106615948391197e-20,0.9999962145883525,3.7854068016024244e-06,0.0,0.0,0.007751937984496124,0.0
NREM,2.532669865403525e-20,0.9999935293081019,6.470680398081039e-06,0.0,0.0,0.007751937984496124,0.0
NREM,1.518844726218392e-19,0.9999954076298257,4.592369579589062e-06,0.0,0.0,0.0,0.0
NREM,7.507910206776235e-20,0.9999982152965013,1.7846930654093528e-06,0.0,0.0,0.0,0.0
NREM,2.284336493088326e-19,0.9999973255361804,2.6744668850488798e-06,0.0,0.0,0.0,0.0
NREM,1.0744010193843833e-17,0.9999970205288995,2.979483223031817e-06,0.0,0.0,0.015503875968992248,0.0
NREM,1.0062138701900089e-21,0.9999992620144434,7.379822465551129e-07,0.0,0.0,0.0,0.0
NREM,2.432682035878942e-20,0.9999983681786615,1.6318083027685975e-06,0.0,0.0,0.0,0.0
NREM,6.098796454415759e-17,0.9999877756219154,1.2224372355103778e-05,0.0,0.0,0.0,0.0
NREM,1.9481365076440614e-15,0.9999407306998237,5.926931428181098e-05,0.0,0.0,0.0,0.0
NREM,6.972260839895157e-21,0.9999994507526625,5.492569361595601e-07,0.0,0.0,0.007751937984496124,0.0
NREM,1.2893470959527477e-19,0.9999943500311469,5.64996314441864e-06,0.0,0.0,0.0,0.0
NREM,3.925575253149186e-18,0.9999939740991636,6.025912712084981e-06,0.0,0.0,0.0,0.0
NREM,7.863833198687673e-20,0.9999969618557538,3.038149736312726e-06,0.0,0.0,0.031007751937984496,0.0
NREM,9.572467905016656e-17,0.9999836586819653,1.6341309272239598e-05,0.0,0.0,0.023255813953488372,0.0
NREM,5.494340150125855e-20,0.999997836976556,2.16301713650621e-06,0.0,0.0,0.007751937984496124,0.0
NREM,1.6344645882749405e-18,0.9999932241564606,6.775857233430652e-06,0.0,0.0,0.0,0.0
NREM,8.457063559409069e-17,0.9999322897279569,6.771026818715421e-05,0.0,0.0,0.007751937984496124,0.0
NREM,5.002012285320954e-19,0.999998865998993,1.1340046866805481e-06,0.0,0.0,0.0,0.0
NREM,1.0412921699048574e-21,0.9999999228457485,7.71494066158834e-08,0.0,0.0,0.0,0.0
NREM,4.349844723171655e-17,0.9999738079142416,2.619209391582014e-05,0.0,0.0,0.0,0.0
NREM,1.166800999620604e-17,0.9999698847119365,3.011527552411536e-05,0.0,0.0,0.0,0.0
NREM,6.378601272917758e-16,0.9999058533950231,9.414659766633154e-05,0.0,0.0,0.0,0.0
NREM,2.3508667562318244e-17,0.9999600454881449,3.9954517530736586e-05,0.0,0.0,0.0,0.0
NREM,1.2483065558040193e-16,0.9999210929955854,7.890700301680662e-05,0.0,0.0,0.0,0.0
NREM,6.204627131860355e-19,0.99999942578159,5.74209843118933e-07,0.0,0.0,0.015503875968992248,0.0
NREM,2.176694688509326e-19,0.9999994435349165,5.564759074449989e-07,0.0,0.0,0.0,0.0
NREM,1.154703503714531e-14,0.9998939545246637,0.00010604547653262874,0.0,0.0,0.03875968992248062,0.0
NREM,1.2661984504597246e-13,0.999446679017286,0.0005533209783740757,0.0,0.0,0.0,0.0
NREM,4.466326791512095e-18,0.9999716341211339,2.8365888384813356e-05,0.0,0.0,0.0,0.0
NREM,2.7484446478507943e-15,0.9998583855214812,0.00014161447892772807,0.0,0.0,0.0,0.0
NREM,2.6081975429776623e-18,0.9999971308029906,2.869184687557234e-06,0.0,0.0,0.0,0.0
NREM,1.2957419190129237e-20,0.9999994396059015,5.604038357261761e-07,0.0,0.0,0.0,0.0
NREM,4.538191416630718e-19,0.9999962489889505,3.750998776918794e-06,0.0,0.0,0.0,0.0
NREM,4.1710197116670185e-19,0.9999934053265941,6.594662438180198e-06,0.0,0.0,0.007751937984496124,0.0
NREM,2.867993162255321e-21,0.9999997670820719,2.3292275450190067e-07,0.0,0.0,0.0,0.0
NREM,1.6458745610905215e-20,0.9999999019200961,9.80938890095703e-08,0.0,0.0,0.0,0.0
NREM,1.4939466788893608e-20,0.9999996094557754,3.9053026950241173e-07,0.0,0.0,0.007751937984496124,0.0
NREM,4.518979499668205e-18,0.9999895314942914,1.0468495485872403e-05,0.0,0.0,0.007751937984496124,0.0
NREM,1.0117956828007235e-20,0.9999994100946344,5.898975415213571e-07,0.0,0.0,0.0,0.0
NREM,4.564036655928261e-19,0.9999934865257489,6.5134801303415916e-06,0.0,0.0,0.0,0.0
NREM,9.377254045328069e-18,0.9999950442702371,4.955729007602977e-06,0.0,0.0,0.0,0.0
NREM,7.94203511652904e-20,0.9999985678888402,1.4321014386744489e-06,0.0,0.0,0.0,0.0
NREM,7.083166289617391e-16,0.999961700005271,3.829999668242616e-05,0.0,0.0,0.007751937984496124,0.0
NREM,2.1466466630700756e-24,0.9999994959217835,5.040904667613242e-07,0.0,0.0,0.015503875968992248,0.0
NREM,1.1892434353014709e-19,0.999999232124832,7.678815370609712e-07,0.0,0.0,0.007751937984496124,0.0
NREM,2.725783668595655e-19,0.9999918846044301,8.115386032093972e-06,0.0,0.0,0.007751937984496124,0.0
NREM,5.98946372370789e-20,0.9999996336992569,3.66292143788226e-07,0.0,0.0,0.0,0.0
NREM,4.539879779851512e-18,0.9999968619717161,3.1380309475365733e-06,0.0,0.0,0.0,0.0
NREM,3.071666224902363e-21,0.9999972894475277,2.710565400887888e-06,0.0,0.0,0.0,0.0
NREM,6.021315842083864e-17,0.9999430766524015,5.692335014305849e-05,0.0,0.0,0.007751937984496124,0.0
NREM,5.855661071487454e-19,0.999995362868341,4.6371350266447046e-06,0.0,0.0,0.0,0.0
NREM,4.2822248805247004e-16,0.9998736957812605,0.00012630422306048126,0.0,0.0,0.007751937984496124,0.0
NREM,5.484959915498999e-15,0.9993692692774384,0.0006307307191028037,0.0,0.0,0.0,0.0
NREM,2.3543125482891972e-14,0.999304863345434,0.0006951366508855765,0.0,0.0,0.0,0.0
NREM,9.05088143567411e-14,0.999497442636322,0.0005025573546217644,0.0,0.0,0.0,0.0
NREM,5.461835432855085e-14,0.9996599132270009,0.0003400867716675534,0.0,0.0,0.0,0.0
NREM,6.486500865981779e-20,0.9999966599044757,3.34008759520325e-06,0.0,0.0,0.0,0.0
NREM,1.196585303293657e-16,0.9999470743677992,5.2925627892152747e-05,0.0,0.0,0.0,0.0
NREM,4.415728031825112e-19,0.9999940605370229,5.939453118049295e-06,0.0,0.0,0.0,0.0
NREM,4.810905319032719e-16,0.9998845002614066,0.0001154997515977737,0.0,0.0,0.0,0.0
NREM,7.274537832956909e-18,0.9999976707649536,2.3292452844017427e-06,0.0,0.0,0.0,0.0
NREM,1.5598982954656152e-18,0.9999957569615594,4.2430255870295755e-06,0.0,0.0,0.0,0.0
NREM,7.172779074733097e-20,0.9999991889638855,8.110369357959522e-07,0.0,0.0,0.0,0.0
NREM,1.2312362176379633e-20,0.9999995622493819,4.377394614758929e-07,0.0,0.0,0.0,0.0
NREM,1.6553086869034887e-18,0.9999971889813825,2.811020738694961e-06,0.0,0.0,0.0,0.0
NREM,9.39383704411063e-18,0.9999934247969284,6.575216314776753e-06,0.0,0.0,0.0,0.0
NREM,1.2507111946317757e-20,0.9999990999353443,9.000708658696629e-07,0.0,0.0,0.007751937984496124,0.0
NREM,1.352612532756077e-20,0.999999445019211,5.549667083194039e-07,0.0,0.0,0.0,0.0
NREM,4.9423334901572354e-18,0.9999978939617343,2.1060515266651993e-06,0.0,0.0,0.0,0.0
NREM,4.69741072024671e-18,0.9999896643809989,1.0335619277731958e-05,0.0,0.0,0.0,0.0
NREM,5.019748480670539e-17,0.9999864711468242,1.3528843054027181e-05,0.0,0.0,0.015503875968992248,0.0
NREM,1.2001671957003088e-17,0.9999945520688168,5.44792348625151e-06,0.0,0.0,0.0,0.0
NREM,2.1834254081304936e-18,0.9999988169590955,1.183034843628379e-06,0.0,0.0,0.007751937984496124,0.0
NREM,7.86137169227017e-20,0.9999988014758762,1.1985304565618926e-06,0.0,0.0,0.0,0.0
NREM,1.7428895962117285e-18,0.9999956572813681,4.342706687013245e-06,0.0,0.0,0.0,0.0
NREM,6.871964816541129e-22,0.9999984808976193,1.5191142073700555e-06,0.0,0.0,0.0,0.0
NREM,6.075143479202807e-18,0.9999838796928665,1.6120318529836186e-05,0.0,0.0,0.007751937984496124,0.0
NREM,1.8814218242445663e-18,0.9999926010769705,7.398916204143104e-06,0.0,0.0,0.0,0.0
NREM,9.226889200906015e-17,0.9994905188479407,0.0005094811471514583,0.0,0.0,0.0,0.0
NREM,4.796931501632428e-10,0.9823087242920782,0.017691275239616965,0.0,0.0,0.0,0.0
REM,0.568380746682848,0.4316169061022383,2.347226683238585e-06,0.0,0.0,0.0,0.0
REM,0.5933735306988984,0.4066264673919754,1.9194373963245707e-09,0.0,0.0,0.0,0.0
REM,0.6757044302107522,0.32429446902117354,1.1007792804917468e-06,0.0,0.0,0.0,0.0
REM,0.7038170141405727,0.2134824975828442,0.08270048827479651,0.0,0.0,0.0,0.0
Wake,1.1055144299072847e-19,0.16554739822324868,0.8344526017912872,0.0,0.0,0.007751937984496124,0.0
Wake,2.2066856252035674e-22,0.10066633183358219,0.8993336681666584,0.0,0.0,0.007751937984496124,0.0
NREM,1.0086557606254391e-14,0.886825800702433,0.11317419930748399,0.0,0.0,0.0,0.0
NREM,6.26139248814828e-15,0.9953447170211684,0.00465528297407751,0.0,0.0,0.0,0.0
NREM,3.020462713649415e-14,0.9952948848087929,0.004705115204441508,0.0,0.0,0.0,0.0
NREM,4.0988306259390173e-13,0.9314820396489886,0.06851796036465208,0.0,0.0,0.0,0.0
Wake,2.6230771698741053e-28,2.953325101885812e-05,0.9999704667420827,0.0,0.0,0.007751937984496124,0.0
Wake,1.7010624057095479e-18,2.8561795317782624e-14,1.0,0.0,0.0,0.0,0.0
Wake,1.5429026728824848e-33,1.4245651626366885e-12,1.0,0.0,0.0,0.0,0.0
Wake,2.722427733851794e-34,6.992747227846307e-10,0.9999999993015081,0.0,0.0,0.0,0.0
Wake,9.580006114336558e-31,1.9036584507743193e-12,1.0,0.0,0.0,0.0,0.0
Wake,3.76481657811055e-29,4.693267383499635e-06,0.999995306727314,0.0,0.0,0.0,0.0
Wake,4.810486829736027e-26,1.6472750215320862e-11,0.9999999999708962,0.0,0.0,0.023255813953488372,0.0
Wake,2.600452623200656e-16,5.544830716575066e-09,0.9999999944411682,0.0,0.0,0.0,0.0
Wake,4.1481587350243275e-07,0.00027280680066319715,0.9997267783868165,0.0,0.0,0.0,0.0
Wake,6.489099103413862e-13,4.386300994488297e-05,0.9999561369777694,0.0,0.0,0.0,0.0
Wake,1.270277132788157e-27,3.933915216227201e-14,1.0,0.0,0.0,0.007751937984496124,0.0
Wake,2.263354036214587e-46,2.0992629501936345e-11,0.9999999999708962,0.0,0.0,0.015503875968992248,0.0
Wake,6.677493378535487e-28,4.138137231029579e-11,0.9999999999708962,0.0,0.0,0.0,0.0
Wake,7.1451297778539944e-31,4.4670367378522034e-11,0.9999999999417923,0.0,0.0,0.007751937984496124,0.0
Wake,1.0439744453576018e-27,2.5116908846314203e-12,1.0,0.0,0.0,0.0,0.0
Wake,1.5445069605518735e-21,1.415328631459452e-07,0.9999998584680825,0.0,0.0,0.0,0.0
Wake,5.592980839797328e-20,3.0149445205547725e-08,0.9999999698484321,0.0,0.0,0.0,0.0
Wake,3.856729905272447e-21,1.2297340799790658e-06,0.9999987702766078,0.0,0.0,0.0,0.0
Wake,3.108846704662246e-19,6.873304231000715e-07,0.9999993126550724,0.0,0.0,0.0,0.0
Wake,9.761251680986993e-27,1.089875988611189e-07,0.9999998910061609,0.0,0.0,0.0,0.0
Wake,3.6280489945394203e-10,1.0870005534621563e-05,0.9999891296193253,0.0,0.0,0.0,0.0
Wake,1.1165242666081674e-20,1.8135197794325939e-06,0.999998186483761,0.0,0.0,0.0,0.0
Wake,1.4672979042559068e-20,1.1690202839251604e-07,0.9999998830899199,0.0,0.0,0.0,0.0
Wake,1.80815116797223e-23,4.6771222228323454e-05,0.9999532287644388,0.0,0.0,0.0,0.0
Wake,2.8430007549048855e-22,4.678187300435524e-06,0.9999953218030275,0.0,0.0,0.0,0.0
Wake,5.011347933680011e-21,1.1785760131721603e-07,0.9999998821294936,0.0,0.0,0.0,0.0
Wake,9.479520825630005e-25,6.454625950353881e-07,0.9999993545354564,0.0,0.0,0.0,0.0
Wake,5.2768435387855565e-18,7.542805758109211e-07,0.9999992457163105,0.0,0.0,0.0,0.0
Wake,9.123380670297485e-19,2.9091229432156798e-08,0.99999997089617,0.0,0.0,0.015503875968992248,0.0
Wake,1.162055143998347e-22,1.1806946184117527e-05,0.9999881930531399,0.0,0.0,0.0,0.0
Wake,1.3803537317022923e-11,2.623665621168101e-05,0.9999737633436417,0.0,0.0,0.0,0.0
Wake,3.951052974797422e-21,6.325535720857965e-09,0.9999999936844688,0.0,0.0,0.0,0.0
Wake,1.8220183088776266e-17,6.434237576909414e-08,0.999999935651433,0.0,0.0,0.0,0.0
Wake,1.609889226647077e-23,8.139627277978703e-08,0.9999999185965895,0.0,0.0,0.007751937984496124,0.0
Wake,2.7862121100718536e-25,8.574255973808565e-08,0.9999999142601191,0.0,0.0,0.0,0.0
Wake,6.466142857419692e-23,3.4540750309066064e-06,0.9999965459342629,0.0,0.0,0.0,0.0
Wake,8.93886969285449e-20,4.841358824613711e-07,0.9999995158578976,0.0,0.0,0.0,0.0
Wake,6.386651520360763e-26,5.692234394074713e-07,0.9999994307874459,0.0,0.0,0.0,0.0
Wake,1.5599369966246658e-16,2.3154748550336853e-07,0.9999997684499514,0.0,0.0,0.0,0.0
Wake,1.8070173540423483e-20,0.00020910742295620474,0.9997908925669704,0.0,0.0,0.0,0.0
Wake,8.6672501956225e-21,7.657816289096207e-08,0.999999923427825,0.0,0.0,0.0,0.0
Wake,3.799608997699223e-21,5.874943011040992e-08,0.9999999412393681,0.0,0.0,0.0,0.0
Wake,4.6409903441864845e-23,6.084869798507457e-06,0.9999939151351601,0.0,0.0,0.0,0.0
Wake,3.7908664892809254e-20,2.4371226958336226e-07,0.9999997562845535,0.0,0.0,0.0,0.0
Wake,8.109141434792868e-27,1.7522387630530663e-07,0.9999998247658521,0.0,0.0,0.0,0.0
Wake,1.372799072990508e-23,2.385829291771455e-07,0.9999997614068263,0.0,0.0,0.0,0.0
Wake,4.2448312711310565e-21,2.0010866856977686e-08,0.9999999799765649,0.0,0.0,0.0,0.0
Wake,1.5978770488393515e-23,7.429997225215314e-07,0.9999992570085883,0.0,0.0,0.0,0.0
Wake,9.2929377499578e-21,4.68221919644884e-06,0.9999953177867177,0.0,0.0,0.0,0.0
Wake,1.5212174562870596e-19,4.888103701629837e-07,0.9999995112012869,0.0,0.0,0.0,0.0
Wake,2.0620863123368088e-27,9.068916315969109e-08,0.9999999093124684,0.0,0.0,0.0,0.0
Wake,1.454769755690836e-21,1.947002649189166e-08,0.9999999805295376,0.0,0.0,0.0,0.0
Wake,4.7225917937835966e-20,4.564095226917453e-07,0.9999995435938349,0.0,0.0,0.0,0.0
Wake,5.28485564574997e-12,4.305305396132459e-09,0.9999999956873482,0.0,0.0,0.0,0.0
Wake,3.971764597263838e-12,3.136471998710588e-05,0.9999686352898276,0.0,0.0,0.0,0.0
Wake,3.6363077336349675e-13,0.00021292009855966587,0.9997870798963978,0.0,0.0,0.0,0.0
Wake,8.279047629712826e-31,1.1551882613028675e-05,0.999988448116131,0.0,0.0,0.0,0.0
Wake,4.5965573758575114e-24,3.865382945136007e-09,0.9999999961291905,0.0,0.0,0.0,0.0
Wake,9.709281825608622e-38,4.9201438845660336e-08,0.9999999507854239,0.0,0.0,0.0,0.0
Wake,7.721316424392357e-38,1.1000038282483828e-10,0.9999999998835847,0.0,0.0,0.0,0.0
Wake,4.13246526156985e-36,4.316914738548364e-11,0.9999999999708962,0.0,0.0,0.007751937984496124,0.0
Wake,1.286453165402905e-15,1.5038768854156897e-08,0.9999999849533184,0.0,0.0,0.0,0.0
Wake,1.4777471868624261e-31,4.191180017294373e-11,0.9999999999708962,0.0,0.0,0.015503875968992248,0.0
Wake,1.6809355313762807e-29,1.6451734711731724e-09,0.9999999983410817,0.0,0.0,0.0,0.0
Wake,1.6649958285282042e-30,9.485840768693334e-07,0.9999990514193038,0.0,0.0,0.0,0.0
Wake,1.445394205935912e-28,1.0771017665595734e-07,0.9999998922867293,0.0,0.0,0.0,0.0
Wake,1.7745783624470058e-27,4.382698278010918e-11,0.9999999999417923,0.0,0.0,0.0,0.0
Wake,1.0123672720620432e-18,6.3772498101397e-07,0.9999993622770704,0.0,0.0,0.015503875968992248,0.0
Wake,1.7132705913552792e-26,9.94163355226681e-09,0.99999999004649,0.0,0.0,0.007751937984496124,0.0
Wake,1.024640938814123e-26,9.04337576877173e-12,1.0,0.0,0.0,0.015503875968992248,0.0
Wake,4.749245750236559e-28,1.1533727731157171e-11,1.0,0.0,0.0,0.015503875968992248,0.0
Wake,1.238809359217773e-16,8.103256005058136e-10,0.9999999991850925,0.0,0.0,0.0,0.0
Wake,1.6270395825585415e-32,3.4807152917729382e-09,0.9999999965075403,0.0,0.0,0.0,0.0
Wake,2.8396328601979464e-25,1.3138257819455915e-10,0.9999999998544808,0.0,0.0,0.0,0.0
Wake,7.942692224451896e-28,3.830273481726492e-09,0.9999999961582944,0.0,0.0,0.0,0.0
Wake,6.787613922979992e-38,8.816142980115325e-13,1.0,0.0,0.0,0.0,0.0
Wake,7.21884731513031e-32,1.6703104661376572e-09,0.9999999983410817,0.0,0.0,0.0,0.0
Wake,3.6371592821119007e-34,2.627187530649104e-10,0.9999999997380655,0.0,0.0,0.0,0.0
Wake,3.9253437770797526e-20,8.288225342357162e-08,0.9999999171122943,0.0,0.0,0.015503875968992248,0.0
Wake,3.247151407958456e-19,6.538166114972628e-05,0.9999346183450843,0.0,0.0,0.0,0.0
Wake,1.8891212730185095e-28,1.4686113496255135e-12,1.0,0.0,0.0,0.023255813953488372,0.0
Wake,1.3707292566238367e-30,3.3630789102491055e-10,0.999999999650754,0.0,0.0,0.0,0.0
Wake,3.6999277294623713e-35,4.097168413439699e-13,1.0,0.0,0.0,0.0,0.0
Wake,3.253971133101713e-21,1.436749106779835e-12,1.0,0.0,0.0,0.0,0.0
Wake,5.7111543291636454e-24,1.9729932548346522e-11,0.9999999999708962,0.0,0.0,0.0,0.0
Wake,9.043315044890842e-26,6.110257639058616e-09,0.9999999938881956,0.0,0.0,0.0,0.0
Wake,1.990391989771861e-31,2.4522808897424786e-09,0.9999999975552782,0.0,0.0,0.0,0.0
Wake,5.224927498337799e-22,3.779246515449763e-10,0.9999999996216502,0.0,0.0,0.0,0.0
Wake,1.5406117071451468e-29,2.1501055328077795e-10,0.9999999997962732,0.0,0.0,0.007751937984496124,0.0
Wake,1.0266971141511413e-26,2.665313355337219e-10,0.9999999997380655,0.0,0.0,0.007751937984496124,0.0
Wake,9.89992959717538e-28,4.5355083364933546e-09,0.9999999954598024,0.0,0.0,0.007751937984496124,0.0
Wake,1.469001593484641e-24,6.671888473441563e-09,0.9999999933352228,0.0,0.0,0.0,0.0
Wake,1.9291659153127873e-24,6.998738709028951e-08,0.9999999300052902,0.0,0.0,0.0,0.0
Wake,1.1872227116407335e-18,1.358371942558655e-06,0.9999986416378437,0.0,0.0,0.007751937984496124,0.0
Wake,9.521627946234796e-22,9.493997250524027e-10,0.9999999990395736,0.0,0.0,0.023255813953488372,0.0
Wake,2.3370363301002623e-36,2.963896605676056e-13,1.0,0.0,0.0,0.007751937984496124,0.0
Wake,2.21669582916032e-23,3.438678289394908e-10,0.999999999650754,0.0,0.0,0.007751937984496124,0.0
Wake,2.4886205311493656e-20,7.758306385586294e-09,0.9999999922292773,0.0,0.0,0.0,0.0
Wake,2.8047322719087625e-26,1.4996265456050542e-05,0.9999850037235182,0.0,0.0,0.0,0.0
Wake,5.017355813930893e-30,1.557444096096319e-09,0.9999999984283932,0.0,0.0,0.0,0.0
Wake,1.1839526535800622e-14,0.00016978722457305407,0.9998302127732842,0.0,0.0,0.0,0.0
Wake,1.6733697478697543e-21,6.794314238446195e-05,0.9999320568549017,0.0,0.0,0.007751937984496124,0.0
Wake,2.414591707586111e-23,5.510930067404152e-06,0.9999944890593692,0.0,0.0,0.0,0.0
Wake,5.848792422168869e-21,1.6699852974386688e-09,0.9999999983410817,0.0,0.0,0.0,0.0
Wake,1.0438186971024873e-23,2.823562207966532e-10,0.9999999997089617,0.0,0.0,0.007751937984496124,0.0
Wake,2.467178521280728e-18,5.353012058318858e-10,0.999999999476131,0.0,0.0,0.0,0.0
Wake,3.685329536339897e-24,2.1925959265928074e-11,0.9999999999708962,0.0,0.0,0.0,0.0
Wake,2.315469538570425e-31,3.7308309788948545e-10,0.9999999996216502,0.0,0.0,0.0,0.0
Wake,3.919338792135603e-34,3.4028373004134715e-10,0.999999999650754,0.0,0.0,0.0,0.0
Wake,1.1196640734254456e-24,2.7678589207300677e-10,0.9999999997089617,0.0,0.0,0.0,0.0
Wake,7.512939331101518e-14,2.857772372122142e-07,0.9999997142294546,0.0,0.0,0.0,0.0
Wake,1.9214523501876618e-21,2.7947644349218127e-06,0.9999972052212743,0.0,0.0,0.0,0.0
Wake,9.241933544189484e-37,2.4624569961245316e-14,1.0,0.0,0.0,0.0,0.0
Wake,7.9155123794727715e-22,4.0210235726899986e-12,1.0,0.0,0.0,0.015503875968992248,0.0
Wake,2.272599459682119e-30,1.0173848066028761e-12,1.0,0.0,0.0,0.0,0.0
Wake,4.11264852991709e-30,5.615608412520064e-10,0.9999999994470272,0.0,0.0,0.0,0.0
Wake,4.101020711230772e-38,5.2745044021778285e-09,0.9999999947322067,0.0,0.0,0.007751937984496124,0.0
Wake,5.7049348903772005e-21,1.573223829967578e-08,0.9999999842548278,0.0,0.0,0.0,0.0
Wake,1.762486194974293e-27,6.273807071379476e-08,0.9999999372521435,0.0,0.0,0.0,0.0
Wake,5.35459576378559e-38,5.2377050278435386e-11,0.9999999999417923,0.0,0.0,0.023255813953488372,0.0
Wake,1.594741283059204e-31,3.0393868827726877e-12,1.0,0.0,0.0,0.0,0.0
Wake,8.744764188378618e-28,1.4521289590537216e-12,1.0,0.0,0.0,0.007751937984496124,0.0
Wake,1.9931236085803865e-22,1.691395698855838e-11,0.9999999999708962,0.0,0.0,0.0,0.0
Wake,1.1082763250356575e-27,9.545131077690855e-11,0.9999999999126885,0.0,0.0,0.0,0.0
Wake,3.2454678825834842e-18,5.884841587396939e-11,0.9999999999417923,0.0,0.0,0.0,0.0
Wake,3.9347752809099536e-25,4.1473699776913677e-11,0.9999999999708962,0.0,0.0,0.007751937984496124,0.0
Wake,1.847646839808691e-26,2.3847397692876834e-12,1.0,0.0,0.0,0.007751937984496124,0.0
Wake,1.4693385731545992e-23,1.6840817211553146e-10,0.999999999825377,0.0,0.0,0.0,0.0
Wake,8.871100083324477e-24,6.022168259758423e-10,0.9999999993888196,0.0,0.0,0.0,0.0
Wake,8.201030479132475e-38,5.691231074095479e-13,1.0,0.0,0.0,0.0,0.0
Wake,4.592963003416025e-25,1.3448681828237254e-08,0.9999999865540303,0.0,0.0,0.007751937984496124,0.0
Wake,9.17597508301755e-40,9.156209943551155e-12,1.0,0.0,0.0,0.0,0.0
Wake,5.742509429029951e-25,7.939523617265893e-11,0.9999999999126885,0.0,0.0,0.007751937984496124,0.0
Wake,1.2048729131829657e-08,2.7538651924695465e-10,0.9999999876893364,0.0,0.0,0.007751937984496124,0.0
Wake,6.192057079513785e-30,9.848845511856795e-10,0.9999999990104698,0.0,0.0,0.0,0.0
Wake,5.5737253474174784e-15,2.5942493752135118e-08,0.9999999740684818,0.0,0.0,0.0,0.0
Wake,1.946232930966411e-27,1.6510494156070804e-12,1.0,0.0,0.0,0.046511627906976744,0.0
Wake,8.72563897285825e-23,8.307706805795773e-11,0.9999999999126885,0.0,0.0,0.0,0.0
Wake,4.71585898416337e-27,1.2692770326086416e-09,0.9999999987194315,0.0,0.0,0.0,0.0
Wake,7.4871689954401655e-28,1.1772134707608888e-09,0.9999999988358468,0.0,0.0,0.0,0.0
Wake,3.9640268484847616e-23,3.512907074325731e-10,0.999999999650754,0.0,0.0,0.007751937984496124,0.0
Wake,4.234383333275157e-29,9.085073448194267e-15,1.0,0.0,0.0,0.007751937984496124,0.0
Wake,1.6047278990905378e-30,1.0546983797784862e-10,0.9999999998835847,0.0,0.0,0.007751937984496124,0.0
Wake,1.2457793456567513e-25,7.372976613792977e-09,0.9999999926367309,0.0,0.0,0.0,0.0
Wake,7.006340099512495e-38,1.2731905097615636e-13,1.0,0.0,0.0,0.0,0.0
Wake,4.908400481482037e-36,8.93013056092536e-13,1.0,0.0,0.0,0.007751937984496124,0.0
Wake,1.7390125652556344e-22,1.4974360881177275e-12,1.0,0.0,0.0,0.015503875968992248,0.0
Wake,3.498707570732678e-25,2.63738508232233e-12,1.0,0.0,0.0,0.0,0.0
